Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
"Match Group, Inc.",Internet,,http://mtch.com,Joseph Levin (Chairman) Shar Dubey (President) Mandy Ginsberg (CEO),US$ 1.7 billion (2018),,"Dallas , Texas , United States"
"Marriott International, Inc.",Hospitality,"~176,000 (December 2018) [2]",http://marriott.com,Bill Marriott ( Executive Chairman ) Arne  Sorenson ( President and CEO ),US$ 20.75 billion (2018) [2],"1927 ; 92 years ago ( 1927 ) Washington, D.C. , U.S.","Bethesda , Maryland , U.S."
"Marvell Technology Group, Ltd.",Semiconductors,5200+ (2019) [2],http://www.marvell.com,"Richard S. Hill, (Chairman) Matthew Murphy (President and CEO) Jean X. Hu (CFO)",US$2.866 billion (2019) [1],1995 ; 24 years ago ( 1995 ),"Santa Clara, California , US (operational) Hamilton, Bermuda (legal domicile)"
MannKind Corporation,Biotechnology,250,http://www.mannkindcorp.com,,,1991,"Westlake Village , California , United States"
MakeMyTrip Limited,Online travel,3051 (March 2018),http://www.makemytrip.com,,US$ 675.26 Million (2017-18),2000,"Gurugram , Haryana , India"
Mannatech Inc.,Dietary supplements Personal care Multi-level marketing,252 (Dec 2017) [1],http://www.mannatech.com,Alfredo Bala ( CEO and President ) J. Stanley Fredrick (Chairman),US$ 176.696 million (2017) [1],"November 4, 1993 ( 1993-11-04 ) in Coppell , Texas , U.S.","Flower Mound, Texas , US"
ManTech International,"National Security , Defense , Professional Services","7,800 (approx) ( 2018 )",http://www.mantech.com/,George J. Pedersen (Executive Chairman) Kevin Phillips (President and CEO),$ 2.0 billion ( 2018 ) [1],"1968 ( Fairfax , Virginia )","Herndon , Virginia"
Magyar Bank,Finance,,https://www.magbank.com,John Fitzgerald (President-CEO),,1922,"New Brunswick, New Jersey , United States"
Mackinac Financial Corporation,Finance,,http://www.bankmbank.com,"Paul Tobias, Chairman , and CEO",,1974,"Manistique , Michigan , United States"
Marin Software,"SaaS , Online advertising",500+,"http://www.marinsoftware.com/,https://www.wikidata.org/wiki/Q6763754?uselang=en#P856",,$58.6 million (2018),2006,"San Francisco, California , United States"
Luna Innovations Incorporated,"Aerospace, Automotive and Communications",,http://www.lunainc.com/,"Scott A. Graeff, President & CEO",,"Blacksburg, Virginia (1991)","Roanoke, Virginia , United States"
Luminex Corporation,Biotechnology,,https://www.luminexcorp.com/,,,1995,"Austin, Texas , United States ,"
Luckin Coffee Inc.,,,http://www.luckincoffee.com,"Jenny Qian Zhiya (CEO), Lu Zhengyao (chairman)",,October 2017 ( 2017-10 ),"Xiamen , China"
MainSource Financial Group,Banking,702 [1],http://mainsourcebank.com,"Archie Brown, Jr (President/CEO)",,,"Greensburg, Indiana , United States"
LRAD Corporation,Technology/Manufacturing,,http://www.lrad.com/,Richard S. Danforth (Chief Executive Officer) Dennis Klahn (Chief Financial Officer) General John G. Coburn (Ret.) (Chairman),,"Utah , U.S. (1980)","San Diego, California , U.S."
LPL Financial Holdings Inc,Financial Services,"4,229 [1] (2018)",http://www.lpl.com,"Dan Arnold,  President & CEO",US$ 5.2 billion (2018),1968 ( 1968 ),"Boston , Massachusetts , United States"
LoveSac,Home Furnishings,,http://www.lovesac.com/,,,1995,"Stamford , Connecticut"
Loral Space & Communications,"Communications , Space manufacturing",21 [1],http://www.loral.com,"Michael B. Targoff (CEO) , Harvey Rein , Senior Vice President/ CFO",$882M USD ( FY 2007),1996,"600 Third Avenue New York City, New York"
"Lyft, Inc.",Transportation network company,"4,854 (2018)",http://lyft.com,"Logan Green, CEO John Zimmer, President Jon McNeill, COO Brian Roberts, CFO",US$ 2.157 billion (2018),"June 9, 2012 ; 7 years ago ( 2012-06-09 ) (as Zimride )","San Francisco, California , U.S."
Lululemon Athletica inc.,Retail,"15,700 (February 2019) [2]",https://shop.lululemon.com,"Glenn Murphy ( Chairman ) Stuart Haselden ( COO and CFO ) Celeste Burgoyne ( EVP , Americas) Sun Choe ( SVP of Merchandising)",US$ 3.29 billion (2018) [2],1998 ; 21 years ago ( 1998 ),"Vancouver , British Columbia , Canada"
"LogMeIn, Inc.",Computer software,"2,778 (June 30, 2017) [3]",https://logmeininc.com,Bill Wagner (President & CEO) Edward Herdiech (CFO) Chris Manton-Jones (SVP Sales) Michael Donahue (SVP General Counsel) Rob Lawrence (SVP Corporate Strategy) Jo Deal (Chief Human Resources Officer) [1],$1.024 billion (2017) [2],"2003 ; 16 years ago ( 2003 ) in Budapest , Hungary","Boston , Massachusetts , U.S."
"Live Oak Bancshares, Inc.",Banking,425 [1],http://www.liveoakbank.com/,"James S. Mahan III, Chairman & CEO S. Brett Caines, CFO [1]",$0.135 billion (2016) [1],February 2005 ; 14 years ago ( February 2005 ),"Wilmington, North Carolina"
"LivaNova, PLC",Medical Devices,,http://www.livanova.com,"Damien McDonald, CEO",,"London, England , UK (2015)",London
"Littelfuse, Inc.","Electronics , Automotive , Electrical and Silicon","12,000 (09/2017)",http://www.littelfuse.com/,CEO David W. Heinzmann,US$ 1.7 billion  (2016),1927,"Chicago, Illinois , United States"
"Liberty Tax Service, Inc.",,,http://www.libertytax.com/,CEO Brent Turner COO Shaun York CSO Ryan Dodson CFO Michael Piper,,"1997 ; 22 years ago ( 1997 ) Virginia Beach, Virginia , U.S.","Virginia Beach, Virginia, U.S."
"Lincoln Electric Holdings, Inc.",Manufacturing,"10,000+",http://lincolnelectric.com,Chris Mapes (president and chief executive officer),US$ 2.69 billion ( FY 2011 ),1895,"Euclid, Ohio"
Liberty Media Corporation,Mass media,"4,393 (2017) [3]",http://libertymedia.com,John C. Malone ( Chairman ) Greg Maffei ( President & CEO ),US$ 4.795 billion (2015) [2],Spin-off from Tele-Communications Inc. (1991),"Douglas County , Colorado , United States [1]"
LGI Homes,Construction,604 [2],http://lgihomes.com,"Thomas Lipar , Founder Eric Lipar , CEO Mike Snider , President",$1.5 billion (2018),2003,"The Woodlands, Texas , U.S."
Lexicon Pharmaceuticals,Pharmaceutical,225 (2011),http://lexpharma.com,"Lonnel Coats, president and chief executive officer Brian P. Zambrowicz, EVP & Chief Scientific Officer Jeffrey L. Wade, EVP of Corporate Development & Chief Scientific Officer Alan J. Main, EVP of Pharmaceutical Research Pablo Lapuerta, EVP of Clinical Development & Chief Medical Officer James F. Tessmer, VP of Finance and Accounting",,"The Woodlands, TX , 1995","The Woodlands , United States"
Liberty Global plc,Telecommunications Mass media,"20,600 (2019) [3]",http://www.libertyglobal.com,John C. Malone (Chairman) Mike Fries (Vice Chairman and CEO),US$ 11.96 billion (2018) [2],"2005 in Douglas County , Colorado , United States","London , England Amsterdam , Netherlands Denver , Colorado [1]"
"LegacyTexas Financial Group, Inc.",Banking,836,https://www.legacytexas.com/,"Kevin J. Hanigan, president and chief executive officer",$410.4 million (2017) [1],1952,"Plano, Texas"
Learning Tree International,Corporate Training,,https://www.learningtree.com/,,,1974,"Herndon VA, USA"
Leading Brands Incorporation,Beverage Industry,,http://www.leadingbrandsinc.com/news.html,,,1986 [1],"Vancouver, Canada."
"Landstar System, Inc.",Transportation,"1,273 [1] (2017)",http://www.landstar.com/,Diana M. Murphy (Chairman of the Board) James B. Gattoni (President & CEO) L. Kevin Stout (Vice President & CFO),US$3.65 billion (2017),1968 ; 51 years ago ( 1968 ),"Jacksonville, Florida , United States"
Lamar Advertising Company,"Real estate investment trust , Advertising",,http://www.lamar.com,"Kevin P. Reilly, Sr. (retired CEO), Kevin Reilly, Jr., President and Chairman of the Board, and Sean Reilly , CEO",,1902,"Baton Rouge, Louisiana"
Lam Research Corporation,Semiconductors,"10,700 (August 2019) [1]",http://www.lamresearch.com,"Tim Archer, CEO and President Stephen G. Newberry, Chairman of the Board",US$ 9.65 billion (2019) [1] US$ 11.08 billion (2018) [1],1980 ; 39 years ago ( 1980 ),"Fremont , California , United States"
"Ku6 Media Co., Ltd.",Services in Entertainment - Diversified,"211 (Dec 31, 2013)",http://www.ku6.com/,"Fang Du ( Chief Executive Officer and Director ) Frank Feng ( Chief Financial Officer ) Jian Lu Ph.D. ( Chief Technology Officer ) (Dec 31, 2013)",US$ 2.35 million [1],2006,"Beijing , People’s Republic of China"
The Kraft Heinz Company,Food processing,"38,000",http://www.kraftheinzcompany.com,Alex Behring ( Chairman ) John Cahill ( Vice chairman ) Miguel Patricio ( CEO ) Paulo Basilio ( Chief financial officer ),$26.26 billion (2018),"July 2, 2015 ; 4 years ago ( 2015-07-02 )","Chicago , Illinois Pittsburgh , Pennsylvania , U.S."
Lattice Semiconductor,Semiconductors,"784 (2015, full-time) [1]",http://www.latticesemi.com/,"Jim Anderson, CEO",$366.1 million (2014) [1],"1983, public since 1989","Portland , Oregon , United States 45°31′38″N 122°55′36″W ﻿ / ﻿ 45.527216°N 122.926626°W ﻿ / 45.527216; -122.926626 Coordinates : 45°31′38″N 122°55′36″W ﻿ / ﻿ 45.527216°N 122.926626°W ﻿ / 45.527216; -122.926626"
Koss,Electronics,,http://koss.com,,,1953 ; 66 years ago ( 1953 ),"Milwaukee, Wisconsin"
Kornit Digital Ltd,Printing,390 (2016),https://www.kornit.com,,US$ 108.69 million (2016),2002 ; 17 years ago ( 2002 ),"Rosh HaAyin , Israel"
Laureate Education Inc,Higher education,,http://www.laureate.net,,,1997,"Baltimore, MD"
Lakeland Industries Inc.,safety garments,"1,652",http://www.lakeland.com/,,,1982,"Ronkonkoma, New York , United States"
Kona Grill Inc.,,,http://konagrill.com/,Christi Hing ( CEO ),"US$ 37.4 million (September 30, 2018) [2]",1998 ; 21 years ago ( 1998 ),"Scottsdale , Arizona"
Kohlberg & Company,Private equity,,http://www.kohlberg.com,,,1987 ; 32 years ago ( 1987 ),"Mount Kisco, New York , United States"
KLA Corporation,Semiconductors,"10,000 (2019)",http://kla.com,"Edward W. Barnholt, Chairman Richard P. Wallace, CEO and President","US$ 4,036.701 million (2018) [1] US$ 3,480.014 million (2017) [2] US$ 2,984.493 million (2016) [3]",1997 (merger of KLA and Tencor),"Milpitas, California , United States"
Kirkland's,Retail,"7,900 (2017)",http://www.kirklands.com,Steven C. Woodward ( CEO ),US$ 634.12 million ( FY 2018),"Jackson, Tennessee (1966 ( 1966 ) )","Brentwood, Tennessee , U.S."
"Kingstone Companies, Inc",Property & Casualty Insurance,101 [2],http://www.kingstonecompanies.com,Barry Goldstein (CEO),,1886,"Hewlett , New York , United States"
Kimball International,"Furniture - commercial office, healthcare, education and hospitality",3000 [1],http://www.kimballinternational.com,,,"Jasper , Indiana , USA (1950)","Jasper, Indiana"
Key Tronic EMS,Computer peripherals,,http://www.keytronic.com/,Craig Gates - CEO,$434 million (1/30/16),1969,"Spokane Valley, WA"
Kelso & Company,Private Equity,,http://www.kelso.com/,Phil Berney (co-CEO) Frank Loverro (co-CEO) Frank Nickell (chairman),,1971 ; 48 years ago ( 1971 ),"New York City , New York , United States"
Kaiser Aluminum,Aluminum,"2,000 (2005)","http://www.kaiseraluminum.com,https://www.wikidata.org/wiki/Q6348410#P856",Jack A. Hockema –  Chief Executive Officer and Chairman of the Board of Directors,US$ 740 million [1],"1946 in Washington state , U.S.","Principal: Foothill Ranch , California Operational: Spokane Valley , Washington"
JetBlue Airways,,,http://jetblue.com,Robin Hayes ( CEO ) Joanna Geraghty ( President & COO ) Joel Peterson ( Chairman ) David Neeleman ( Founder ),US$ 7.658 billion (2018) [5],August 1998 ; 21 years ago ( 1998-08 ) [1] (as NewAir),"Brewster Building Long Island City, New York , United States"
"Jakks Pacific, Inc.",Consumer products,,http://www.jakks.com/,"Stephen Berman (co-founder, president and chief executive officer) Joel Bennett (chief financial officer and executive vice president)",$804.3 million USD (2010) [1],"January 12, 1995 ; 24 years ago ( 1995-01-12 )","Santa Monica , California , U.S."
"JD.com, Inc.","Internet , Online retailing",,http://jd.com,,CN¥462.019 billion (US$67.198 billion 2018) [2],,"Beijing , China"
"Jack Henry & Associates, Inc.",,"6,511 (OCT 31 2018)",http://jackhenry.com,David B. Foss ( President & CEO ) Kevin D. Williams ( Treasurer & CFO ) Mark S. Forbis ( Executive Vice President & CTO ),US$ 1.54 billion (JUN 30 2018),"1976 ; 43 years ago ( 1976 ) in Monett, Missouri","Monett , Missouri, United States"
"J2 Global, Inc.",Digital Media Cloud Computing,"over 2,400 (2018) [1]",http://J2global.com,"Richard Ressler (Chairman) Vivek Shah (CEO) Scott Turicchi (President & CFO) Harmeet Singh (President, Cloud Services) Steve Horowitz (President, Ziff Davis) Dan Stone (President, Everyday Health Group)",1.2 B,December 1995 ; 23 years ago ( 1995-12 ) (as JFax),"Hollywood , California , U.S."
J.W. Mays,,,,,,,
J&J Snack Foods Corp.,Snack foods and beverages,"4,200 [3]",http://www.jjsnack.com,"Gerald B. Shreiber, President/CEO",$1.08 billion USD (2017) [1],1971,"Pennsauken, New Jersey , U.S."
"J.B. Hunt Transport Services, Inc.",,"24,681 [1] (2017)",https://www.jbhunt.com/,"Kirk Thompson ( Chairman of the Board ) John N. Roberts, III ( President & CEO ) David G. Mee ( Executive VP & CFO )",US$ 7.19 billion (2017),"August 10, 1961 ; 58 years ago ( 1961-08-10 )","Lowell, Arkansas , U.S."
"Itron, Inc.",Technology,,http://itron.com,Tom Deitrich ( President & CEO ),$ 2 billion (2014) [1],1977,"Liberty Lake, Washington , United States"
"Ironwood Pharmaceuticals, Inc",,,http://www.ironwoodpharma.com/,,,1998,"Cambridge, Massachusetts."
"Jack in the Box, Inc.",Restaurants,">22,000 (2013) [3]",http://jackinthebox.com,"Leonard A. Comma, Chairman & CEO",US$ 2.25 billion (2013),"February 21, 1951 ; 68 years ago ( 1951-02-21 )","San Diego , California , U.S."
iRobot Corporation,Robots,920 (2017),https://www.irobot.com/,Colin Angle (Chairman & CEO) Alison Dean (Executive VP & CFO),US$ 1.092 billion (2018),"1990 ; 29 years ago ( 1990 ) , Delaware , U.S.","Bedford, Massachusetts , U.S."
Ituran Location and Control Ltd.,Vehicle Tracking,"1,315",http://www.ituran.com/en/,,US$ 182 million ( 2014 ),1994 ; 25 years ago ( 1994 ),"Tel Aviv , Israel"
Iteris Inc.,Transportation agriculture,,http://iteris.com,Joe Bergera ( CEO ),$103.7 million [1] (2018),2004 ; 15 years ago ( 2004 ),"1700 Carnegie Avenue, Santa Ana, California , United States"
"iQIYI, Inc.",,,http://www.iqiyi.com,,,,"Beijing , China"
IPG Photonics Corporation,Photonics,"4,362 (Date: 28 Oct 2016)",http://ipgphotonics.com/,"Valentin Gapontsev , CEO and Chairman",$1.4 billion (2017),1990,"Oxford, Massachusetts"
iPass,Internet software and services,205 (2015) 250 (2014),http://ipass.com,Gary Griffiths (President and CEO,"$62,564,000 (2015) $69,804,000 (2014)","1996 ; 23 years ago ( 1996 ) in California , United States","Redwood Shores, California , United States"
Isramco Negev 2 LP,Oil and gas industry,25,"http://isramcousa.com/,https://www.wikidata.org/wiki/Q2918112?uselang=en#P856","Haim Tsuff, Chairman","₪ 1,539 million ( 2015 )",1989 ; 30 years ago ( 1989 ),"Petah Tikva , Israel"
Iridium Communications Inc.,Satellite Telecommunication,450+ (2019) [2],http://www.iridium.com,Matthew J. Desch (CEO) Thomas J. Fitzpatrick (CFO) Suzi McBride (COO),US$523.0 million (2018) [1],2001,"McLean , Virginia , USA"
Iovance Biotherapeutics,"Biotechnology , Pharmaceutical , Cancer immunotherapy",,http://www.iovance.com,Steven Rosenberg,,2007 ; 12 years ago ( 2007 ),"San Carlos, California , United States of America"
"Investors Bancorp, Inc.",Banking,,https://www.myinvestorsbank.com/,,,1926,"Short Hills, New Jersey , United States"
Intuitive Surgical Inc.,Medical Appliances & Equipment,"4,444 [3] (2017)",https://www.intuitive.com,"Gary S. Guthart, CEO Lonnie M. Smith, Chairman","US$ 3,128.9 million (2017) [1] US$ 2,178.8 million (2012) [1]",1995,"Sunnyvale , California , United States"
Intersect ENT,Medical Technology,,http://www.intersectent.com/,"Thomas A. West, President and CEO [3]",,"2003, Series A funding 2006 [1]","Menlo Park, California [2] , U.S.A."
Intuit Inc.,Enterprise software,"8,200 [1] (2017)",https://www.intuit.com/,Brad Smith (Chairman) Sasan Goodarzi (President/CEO),US$ 5.177 billion (2017),"1983 ; 36 years ago ( 1983 ) Palo Alto, California , U.S.","Mountain View, California , U.S."
Internet Gold Golden Lines Ltd,communication services,,http://www.igld.com/,,$ 2.49 billion (As of 2013 [update] ) [1],1992,Israel
International Bancshares Corporation,Finance and Insurance,,http://ibc.com,"A. R. Sanchez, Sr. , Founder Founder , International Bank of Commerce - Laredo, Texas Chairman , International Bancshares Corporation",,1966,"Laredo, Texas"
International Speedway Corporation,Motorsports,"1,000 (full time)",http://www.iscmotorsports.com,Jim France (Chairman) Lesa Kennedy (Vice Chairman and CEO) John Saunders (President),"$633.91 million USD (2010, November)",,"Daytona Beach, Florida , United States"
"Interface, Inc.",Textile industry,"4,094 ( 2018 ) [4]",http://www.interface.com/,"Daniel T. Hendrix ( Chairman , President , CEO 2001–2017) [1] Jay Gould (CEO, 2017) [2]",US$ 1.2 billion ( 2018 ) [3],"LaGrange, Georgia (1973)","Atlanta , Georgia"
Internap Corporation,Internet Services,700 (approximate),http://www.inap.com,"Peter D. Aquino, President, Chief Executive Officer and Board Member [1] Daniel C. Stanzione, Chairman of the Board [2]",$317 million (2018),1996,"Reston, Virginia , United States"
"InterDigital, Inc.",Wireless Patent monetization,330 (2016) [3],http://www.Interdigital.com/,"Doug Hutcheson, Chairman of the Board William J. Merritt, President & CEO Richard Brezski CFO",US$ 329 million (2015) [1],"Philadelphia , Pennsylvania , USA (1972)","Wilmington , Delaware United States"
Intercept Pharmaceuticals,Biotechnology,,http://www.interceptpharma.com,Mark Pruzanski ( President and CEO ) Paolo Fundarò (Chairman of the Board of Directors),,2002,"New York City , New York , United States"
Intellia Therapeutics,Biotherapeutics,,http://intelliatx.com,John Leonard (President & CEO ) Glenn Goddard (CFO) José Rivera (EVP) Andrew D. Schiermeier (EVP) Laura Sepp-Lorenzino (EVP),,2014,"Cambridge, MA , United States"
Interactive Brokers LLC,Financial services,"1,413 (2018) [3] : 79(81) 1,228 (2017) [4]",http://www.interactivebrokers.com/,Thomas Peterffy (Founder and Chairman ) Milan Galik ( CEO ) [2],US$ 1.90 billion (2018) [3] : 76(78) US$1.70 billion (2017) [4],"New York City , United States (1978 ; 41 years ago ( 1978 ) )","Greenwich, Connecticut , United States"
Intel Corporation,Semiconductors,"110,200 (2019) [2]",http://intel.com,Gordon Moore (Chairman Emeritus) Andy Bryant (Chairman) Robert H. Swan (CEO),US$ 70.8 billion (2018) [1],"July 18, 1968 ; 51 years ago ( 1968-07-18 )","Santa Clara , California , U.S."
Innodata Inc.,Information Technology,,http://www.innodata.com/,"Jack Abuhoff, President & CEO AK Mishra, EVP & COO O’Neil Nalavadi, SVP & CFO Brett Serjeanston, MediaMiser, CEO & Co-founder of MediaMiser Lisa Indovino, SVP Digital Data Solutions, R. Douglas Kemp, SVP, Product Innovation Kevin Perry, VP, Sales Amy R. Agress, VP & General Counsel",USD 59.1 million (2014),1988,"Hackensack, NJ"
Inovalon,Technology,"2,500",http://www.inovalon.com,"Keith Dunleavy ( CEO , Chairman ) Robert Wychulis ( President ) Jason Capitel ( COO ) Peter De Bock ( CAO )","US$ 527,676,000 (2018) US$ 449,358,000 (2017) US$ 427,588,000 (2016)","1998 ; 21 years ago ( 1998 ) Maryland , U.S.","Bowie , Maryland , U.S."
Innospec Inc.,Oil and gas,"2,000",http://www.innospecinc.com,,,,United States
InfoSonics Corporation,Telecommunications Equipment,,http://www.infosonics.com/,"Joseph Ram, President & CEO [3] Vernon A. LoForti, VP & CFO [4]",$48.1 million (2014) [5],1994 [1],"San Diego, California , United States [2]"
Infinera Corporation,Telecommunications,,http://www.infinera.com/,Tom Fallon ( CEO ) David F. Welch ( President ) .,,2000 as Zepton Networks,"Sunnyvale, CA , US"
Independent Bank Corporation,Banking,911 (2017),https://www.independentbank.com,"Michael M. Magee, Jr., Chairman William B. Kessel, CEO & President Robert N. Shuster, CFO",,1864 ; 155 years ago ( 1864 ),"Grand Rapids, Michigan"
Incyte Corporation,pharmaceutical company,~700 [1],http://www.incyte.com,"Hervé Hoppenot (President and CEO, 2014)",$US 1.5 billion (2017),1991 ( 1991 ),"Wilmington, Delaware , United States"
"Impinj, Inc.",RFID,208 [1] (2016),http://impinj.com,,,2000,"Seattle, Washington , United States"
Immunomedics,,,https://immunomedics.com,,,,
ImmunoGen Inc.,Biopharmaceuticals,??,http://www.immunogen.com,,,1981,"Waltham, Massachusetts , United States"
Immersion Corporation,Technology,64 (2018),http://www.immersion.com,,$111 M,1993,"San Jose, California , United States of America"
"Illumina, Inc.",Biotechnology,"~7,300",http://www.illumina.com/,Francis deSouza (President & CEO) Jay Flatley (Executive Chairman) Sam Samad (CFO) Frances Arnold (Board Member) Caroline Dorsa (Board Member) Robert Epstein (Board Member) Gary Guthart (Board Member) Phil Schiller (Board Member) Susan Siegal (Board Member) John W. Thompson (Board Member),US$3.33 billion (2018),1998,"San Diego, California , U.S."
"ILG, Inc.",Hospitality,"5,000 (2012)",http://ilg.com,,,1976,"Miami, Florida U.S."
II-VI Incorporated,optical devices semiconductor industry,11443 (2018),,,,1971,"Saxonburg, Pennsylvania , United States"
IHS Markit Ltd.,Information services,"14,000 [4]",http://www.ihsmarkit.com,Lance Uggla (Chairman & CEO) [3],US$ 3.6 billion (2017),1959 [1],"London , United Kingdom [2]"
IGATE Corporation,"IT services , BPO",,http://www.igate.com/,Sunil Wadhwani (Co-Founder) [2] Ashok Trivedi (Co-Founder) [3] Srinivas Kandula (Chief Executive Officer) [4],,1996 [1],"Bridgewater, New Jersey , U.S."
"IDEXX Laboratories, Inc.",Healthcare Diagnostic Substances,"7,000 (as of 31 December 2017 [update] )",http://www.idexx.com/,"Jonathan W. Ayers ( Chief Executive Officer , President , and Chairman ) Brian P. McKeon ( Chief Financial Officer ) (as of 31 December 2017 [update] )",$ 2.4B (as of 31 December 2018 [update] ),1983 ; 36 years ago ( 1983 ),"Westbrook, Maine , United States"
ICF,Professional services,"5,000 (2016) [2]",http://www.icf.com,Sudhakar Kesavan ( CEO and Chairman ) John Wasson ( President and COO ) James Morgan ( CFO ),US $1.19 billion (2016) [1],1969,"Fairfax, Virginia"
IBERIABANK Corporation,Finance,"3,441 (2019)",http://www.iberiabank.com/,"Daryl G. Byrd, MBA President, Chief Executive Officer & Director [1]",US$ 1.2 billion (core) (2018) [2],"New Iberia, Louisiana , United States (1887)","Lafayette, Louisiana"
IAC/InterActiveCorp,Media,"7,000 [1] (2017)",http://iac.com,Barry Diller (Chairman and Senior Executive) Joey Levin (CEO),US$ 3.14 billion (2016),"August 24, 1995 ; 24 years ago ( 1995-08-24 )","IAC Building , New York City , New York , U.S."
I.D. Systems Inc.,Communications Equipment SIC Code: 3669,>100 (2018),http://www.id-systems.com/,"Chris Wolfe, CEO Ned Mavrommatis, CFO",US$ 53.1 million (2018),1993 ( 1993 ),"Woodcliff Lake , New Jersey , United States"
"Hub Group, Inc.",Transportation,"4,377 [2] (2017)",http://hubgroup.com,"David P. Yeager, Chairman and CEO Donald G. Maltby, President and COO Terri A. Pizzuto, Executive Vice President and CFO",$3.5 billion (2015) [1],"Hinsdale, Illinois (1971)","Oak Brook, Illinois"
Huntington Bancshares Incorporated,Banking,"14,511 (2017)",http://huntington.com,"Stephen D. Steinour, Chairman , President & CEO Howell D. McCullough III, CFO",$4.35 billion (2017),"1866 ; 153 years ago ( 1866 ) as P. W. Huntington & Company in Columbus, Ohio","Columbus, Ohio , U.S."
Huazhu Hotels Group,Hospitality Management,,"http://www.huazhu.com/,https://www.wikidata.org/wiki/Q15926208?uselang=en#P856",,,2005,"Changning District , Shanghai , China"
", Inc.",,"Approximately 9,000",http://icumed.com,,$1.25 billion (2017 est) [1],1984,"San Clemente , California , United States"
"Hostess Brands, LLC",Food (bakery),,http://hostessbrands.com,Dean Metropoulos (Executive Chairman) Andy Callahan (CEO),,June 2013 ( June 2013 ),"Kansas City , Missouri , United States"
Houston Wire & Cable Company,industrial equipment wholesale,,http://www.houwire.com,,$ 393.23 Million (As of 2013 [update] ) [1],1975,"Houston, Texas , United States"
Horizon Therapeutics plc,Pharmaceutical,,http://www.horizontherapeutics.com/,"Timothy P. Walbert (Chairman, President & CEO ) Paul W. Hoelscher (CFO) Robert F. Carey (CBO) Jeffrey W. Sherman, M.D. (CMO)",$1.056 billion(2017),2005,"(Legal) Connaught House, 1 Burlington Road, D04C5Y6, Dublin , Ireland (Operational) 150 South Saunders Rd., Lake Forest, Illinois , United States"
HomeStreet Inc.,Commercial Banks,"2,463 (September 30, 2017)",https://www.homestreet.com//,"Mark Mason, Chairman and CEO",US$ 549.8 million (2017),"Seattle, Washington , United States (1921)","601 Union Street Seattle, Washington , United States"
"Home BancShares, Inc.",Banking,"1,815 (2018)","https://www.homebancshares.com/,https://www.my100bank.com/","John W. Allison, Chairman",,1999 ; 20 years ago ( 1999 ),"Conway, Arkansas"
Hologic,Medical devices,"6,233 [1] (2017)",http://www.hologic.com,,,1,
HMS Holdings Corp.,Business Services,"2,425 (Sep 30, 2013)",http://www.hms.com/,"William C. Lucia FLMI ( Chief Executive Officer, President, and Director )","US$ 598.3M (Feb 22, 2019)",1974,"Irving, Texas , United States"
Hong Kong Television,e-Commerce (formerly broadcasting),,"http://www.hktv.com.hk/eng/global/home.htm,https://www.hktvmall.com",Ricky Wong,,1992 (as City Telecom ) [1],"HKTV Multimedia and Ecommerce Centre, 1 Chun Cheong Street, Tseung Kwan O Industrial Estate , Tseung Kwan O"
HomeTrust Bancshares,Banking,,"http://www.hometrustbanking.com/,https://www.wikidata.org/wiki/Q16995776?uselang=en#P856",,,1926,"Asheville, North Carolina"
"HSN, Inc.",Cable Television Satellite Television,,https://www.hsn.com/,Mindy Grossman ( CEO (2006-2017)),,"October 24, 1977 ; 41 years ago ( 1977-10-24 )","St. Petersburg , Florida , United States"
Homeinns Hotel Group,Hotels,"25,176 (as of 2014) [1]",http://homeinns.com/about/,"David Sun (CEO) Nanpeng Shen, Co-Chairman of the Board",$1.0 billion USD (2014) [1],"2002 ( 2002 ) in Beijing , China","124 Caobao Road, Xuhui District, Shanghai , China"
Enventis (Hickory Tech Corporation),Telecom Services,,http://www.enventis.com,Mr. John W. Finke,,1898,"Mankato, Minnesota"
"Hibbett Sports, Inc.",Sporting Goods Retailer,"3,200 full-time and 5,500 part-time (2015) [3]",http://www.hibbett.com/,Jeffry Rosenthal (President and CEO) Cathy Pryor (Vice President Operations) Scott Bowman (Vice President and CFO) Jared Briskin (Vice President Merchandise) David Benck (Vice President General Counsel),US$ 913M (2015) [2],1945,"Birmingham , Alabama , United States"
"Herman Miller, Inc.",Furniture manufacturing Office and home furnishings retailer,,http://hermanmiller.com,,$2.1 billion (2015),"1905 ; 114 years ago ( 1905 ) (as Star Furniture Co.) Zeeland, Michigan , U.S.","Zeeland, Michigan , U.S."
Henry Schein Inc.,Health care supplies and services,"Over 18,000 (2018) [3]",http://www.henryschein.com,"Stanley M. Bergman (Chairman and CEO ) Jim Breslawski (President) Gerald A. Benjamin (Executive Vice President, CAO )",US $ 13.2 Billion (2018) [1],"Queens, New York (1932 ; 87 years ago ( 1932 ) )","Melville, New York , U.S."
Helen of Troy Limited,,,https://helenoftroy.com,"Julien R. Mininberg, CEO Brian Grass, CFO",US$1.49 billion (2018),"1968 in El Paso, Texas , U.S.","Hamilton, Bermuda El Paso, Texas (operational)"
Health Insurance Innovations,health insurance,,https://www.hiiq.com/,Gavin Southwell (CEO and President),,2008,"Tampa, Florida , United States"
"Haynes International, Inc.",Metal,"1,157 (2018)",http://www.haynesintl.com/,"Mike Shor, President & CEO",$435 million (FY 2018),1912 ; 107 years ago ( 1912 ),"Kokomo, Indiana"
