Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
S. Kumars Nationwide Limited,Manufacturing and Trading of textiles & apparels,,http://www.sknl.co.in/,Nitin Kasliwal (Chairman & MD),,1990 as S.Kumars Synfabs Ltd. 6 October 2000 - name changed to S. Kumars Nationwide Ltd. (SKNL),"Mumbai , India"
Khoday Group,,,http://khodaygroup.com,L. Ramachandra Khoday (chairman) L. Sri Hari Khoday (Vice Chairman) [1],,"Bangalore , Kingdom of Mysore , British Raj (1906 ( 1906 ) )","Anjanapura, Bangalore, Karnataka , India"
Kerala Solvent Extractions Ltd,Food,889 (as on 31 March 2017) [2],http://www.kselimited.com/,A.P. George (Managing Director),"₹ 1,049.23 crore (US$150 million)(2016-17) [1]",25 September 1963,"Irinjalakkuda , Thrissur District, Kerala , India"
Kennametal Inc.,Metals,"approximately 10,000 worldwide",http://www.kennametal.com/,"Christopher Rossi, President and CEO",$2.4 billion USD,1938,"Pittsburgh, Pennsylvania"
Kauvery Hospital,Healthcare,"648 (March,2017)",http://www.kauveryhospital.com/,"Dr S Chandrakumar ( Founder , Executive Chairman ) Dr Manivannan S ( Co-Founder , Managing Director )",₹ 154.83 crore (US$22 million) (2016-2017) [1] [2],1999 ( 1999 ),"Tiruchirappalli , Tamil Nadu , India"
Kansai Nerolac Paints Limited,Chemicals,"2,566 (2016) [2]",https://nerolac.com/,H.M.Bharuka ( MD ) [1],"₹ 5,600 crore (US$810 million) (2018) [2]",1920,"Mumbai, Maharashtra , India"
Jyothy Laboratories Ltd,Fast-moving consumer goods,,http://www.jyothylaboratories.com,,₹ 16.98 billion (US$250 million) (2010 ) [1],1983,"Mumbai , Maharashtra, India previously: Kandanassery , Guruvayur , Thrissur , Kerala"
Kingfisher airlines,,,,Sanjay Aggarwal (CEO) Vijay Mallya (CMD),"₹ 25,982.78 crore (US$3.8 billion) (2012)",2003,"Mumbai , Maharashtra [3] [4]"
Kirloskar Brothers Ltd,Pumps,~6000,http://www.kirloskarpumps.com/,Sanjay Kirloskar ( Chairman & MD ),$700 Million USD,1888,"Pune , Maharashtra , India"
JSW Ispat Steel Limited,Steel,"3,000 (2008)",http://www.ispatind.com/,"Sajjan Jindal (Chairman), B.K Singh (Chief executive officer)","₹ 105,786.9 million (US$1.5 billion) (2010) [1]",1984,"Kalmeshwar, Nagpur , India"
Jain Irrigation Systems Ltd,"Agriculture, irrigation , pipe , food processing , solar energy","more than 12,000 (June 2019)",http://www.jains.com/,"Bhavarlal Jain (Founder, Chairman) Ashok B. Jain (Chairman)",₹ 85.77 billion (US$1.2 billion) (FY 2018-19) [1],"Jalgaon , Maharashtra, India (1986)","Jalgaon , India"
ITC Limited,Conglomerate,"27,279 (2019) [4]",http://www.itcportal.com/,Sanjiv Puri (Chairman & MD),"₹ 52,035 crore (US$7.5 billion) (2019) [4]",24 August 1910 ; 109 years ago ( 24 August 1910 ) [1] [2],"Virginia House, Kolkata , West Bengal , India [3]"
Jet Airways,,,http://jetairways.com/,"Naresh Goyal , Founder and former chairman [7] Vinay Dube , former CEO [8]",₹ 252 billion (US$3.6 billion) ( FY 2017–18 ) [9],1 April 1992 ( 1992-04-01 ),"Mumbai , Maharashtra , India [6]"
Infosys Limited,"IT services , IT consulting","228,123 (2019) [2]",http://www.infosys.com/,Nandan Nilekani ( Chairman ) Salil S. Parekh ( MD & CEO ) [1],US$ 12.1 billion (2019) [2],7 July 1981 ; 38 years ago ( 7 July 1981 ),"Bangalore , Karnataka , India"
Jaypee Group,Conglomerate,"Over 80,000",http://jalindia.com,Jaiprakash Gaur (Chairman),₹ 138.31 billion (US$2.0 billion) (2010–11) [2],1979 ; 40 years ago ( 1979 ) [1],"Noida , Uttar Pradesh , India"
Jubilant FoodWorks Limited,Restaurants,"28,286 [2] (2019)",http://www.jubilantfoodworks.com/,Shyam S. Bhartia (Chairman) [1] Pratik Pota (CEO),"₹ 361,050.77 lakh (US$520 million) (2019)",16 March 1995 ( 1995-03-16 ),"Noida , Uttar Pradesh , India"
ING Vysya Bank,"Banking, Financial Services & insurance","Over 10,000 [3] No. of Branches: 527 [3] No. of ATMS: 405 No. of Extension counters: 10","http://www.ingvysyabank.com,http://www.kotak.com/about-merger.htm",Meleveetil Damodaran ( Chairman ) [1] Uday Sareen (MD & CEO),₹ 55.88 billion (US$810 million) [2],2002 (est. 1930 as Vysya Bank ),"Bangalore , India"
Indraprastha Gas Limited,Natural gas,,http://iglonline.net,"Sh. ES Ranganathan , Managing Director",₹ 42.68 billion (US$620 million) (2016-17) [1],1998 ( 1998 ),"New Delhi , India"
Infrastructure Development Finance Company,"Banking, Financial services",,http://www.idfc.com,,,1997 ( 1997 ) ( Chennai ),"Chennai , Tamilnadu , India"
Indiabulls Housing Finance Limited,Financial Services,,http://www.indiabullshomeloans.com/,Sameer Gehlaut ( Chairman ),₹ 170.27 billion (US$2.5 billion) (2019) [2],2005 ; 14 years ago ( 2005 ) [1],"New Delhi , India"
IIFL Wealth Management,,900 (October 2018),https://www.iiflwealth.com/,,,2008 ; 11 years ago ( 2008 ),"Mumbai , India"
HMT Limited,Engineering,"1,742 [1] (2018)",http://www.hmtindia.com,S. Girish Kumar (Chairman & MD) [2],₹ 32.10 crore (US$4.6 million) (2018),7 February 1953 ; 66 years ago ( 1953-02-07 ) [1],"59, Bellary Road, Bangalore , Karnataka , India"
ICICI Bank Limited,"Banking , Financial services","84,922 (2019) [3]",http://www.icicibank.com/,Girish Chandra Chaturvedi (Chairman) [2] Sandeep Bakhshi (MD & CEO),"₹ 77,913 crore (US$11 billion) (2019) [3]",5 January 1994 ; 25 years ago ( 5 January 1994 ),"ICICI Bank Towers, Bandra Kurla complex, Mumbai , India [1]"
IDBI Bank Limited,Banking,18000 (Mar 2019),https://www.idbibank.in,Hemant Bhargava (Non-Exe Chairman) [3] Rakesh Sharma (MD & CEO) [4] Samuel Joseph (Deputy MD) [5],,1 July 1964 ; 55 years ago ( 1964-07-01 ) [1],"IDBI Tower, WTC Complex , Cuffe Parade , Colaba , Mumbai , Maharashtra , India [2]"
Hindustan Petroleum Corporation Limited,Oil and Gas,"10,352 (2018) [1]",http://www.hindustanpetroleum.com/,M K Surana (MD),"₹ 298,618 crore (US$43 billion) (2019) [1]",1974 ; 45 years ago ( 1974 ),"Mumbai , Maharashtra , India"
Housing Development Finance Corporation Limited,Financial services,"2,840 (2019) [2]",http://www.hdfc.com,Deepak Parekh ( Chairman ) Keki Mistry (Vice Chairman & CEO ) Renu Sud Karnad ( Managing Director ) [1],"₹ 96,194 crore (US$14 billion) (2019) [2]",1977 ; 42 years ago ( 1977 ),"Mumbai, Maharashtra , India"
Hindustan Zinc Limited,"Mining ,[Milling] & Smelting",6742,http://www.hzlindia.com/,"Chairman: Mr. Agnivesh Agarwal, CEO: Mr. Sunil Duggal, CFO: Mr. Swayam Saurabh","INR 22,084 crore (FY 2018)","New Delhi , India (1966)","Udaipur , India"
Hindustan Copper Limited,Mining,,http://hindustancopper.com,"Santosh sharma  (wef.
Aug 2017 ) (Chairman and MD)",,9 November 1967 ( 1967-11-09 ),"Kolkata , India"
Hindustan Motor Limited BRAND AMBASSDOR,Automotive,,"http://www.hindmotor.com,https://www.wikidata.org/wiki/Q1422710?uselang=en#P856","Uttam Bose, (MD)",₹ 7.79 billion (2011),1942 ; 77 years ago ( 1942 ),"Kolkata , India"
Hindustan Construction Company (HCC) Limited,,"1,900 (2017)",http://www.hccindia.com,Ajit Gulabchand (Chairman & MD) Arjun Dhawan (CEO) Shailesh Sawa (CFO) Ajay Singh (Company Secretary),₹ 81.50 billion (US$1.2 billion) (2012–2013) [1],27 January 1926,"Hincon House, Vikhroli (West) Mumbai , India"
HDFC Bank Limited,"Banking , financial services","104,154 (June 30, 2019) [7]",https://www.hdfcbank.com/,Shyamala Gopinath (Non-Exe Chairperson) [1] Aditya Puri ( Managing Director ) [2] [3],"₹ 116,597 crore (US$17 billion) (2019) [5]",August 1994 ; 25 years ago ( August 1994 ),"Mumbai , Maharashtra , India"
Hero Motocorp Limited,Automotive,"8,551 (2019) [2]",http://www.heromotocorp.com,"Dr. Brij Mohan Lall Munjal (Chairman Emeritus) (Deceased) Pawan Munjal (Chairman, MD & CEO) [1]","₹ 34,658 crore (US$5.0 billion) (2019) [2]",19 January 1984 ; 35 years ago ( 1984-01-19 ),"New Delhi , India"
Hindalco Industries Ltd,Metals,"40,000 (2018) [3]",http://www.hindalco.com/,Kumar Mangalam Birla (Chairman),"₹ 130,542 crore (US$19 billion) (2019) [2]",1958 ; 61 years ago ( 1958 ) [1],"Mumbai , Maharashtra India"
GVK,Conglomerate,,http://www.gvk.com,Gunupati Venkata Krishna Reddy (Chairman & MD) G.V. Sanjay Reddy (Vice Chairman),₹ 31.363 billion (US$450 million)(2015) [2],,"Hyderabad, Telangana , India"
Gujarat State Petroleum Corporation Ltd,Oil and gas,,http://www.gspcgroup.com/,"Dr. J.N. Singh, IAS ( Chairman & Managing director ) Sujit Gulati, IAS ( Director ) Dr. T.Natarajan, IAS ( Joint Managing director )","₹10,724 crore (US$ 1.6 billion) (2016)",1979 ( 1979 ),"Gandhinagar , Gujarat , India"
HCL Technologies Ltd,"IT services , IT consulting","143,900 (2019) [2]",https://www.hcltech.com/,Shiv Nadar (Chairman & CSO) [2] C Vijayakumar (CEO) [3],US$ 8.63 billion (2019) [4],11 August 1976 ; 43 years ago ( 1976-08-11 ) [1],"Noida, Uttar Pradesh , India"
Havells India Limited,Electrical equipment,"6,000",http://www.havells.com,Anil Rai Gupta (Chairman & MD ) [2],"₹ 6,720.24 crore (US$970 million) (2017) [2]",1958 [1],"Noida , Uttar Pradesh , India"
Gujarat Mineral Development Corporation Limited,Mining,1567,http://www.gmdcltd.com/,"Manoj Kumar Das, IAS ( Chairman ) Arun Solanki, IAS
( Managing director ) Mona Khandar, IAS ( Director ) Sonal Mishra, IAS (Director)",₹1582 crore (US$ 246 million) (2017),1963,"Ahmedabad , Gujarat , India"
Gujarat Fluorochemicals Limited,Industrial gases,,http://www.gfl.co.in,,,1987 [1],"Inox Towers, Noida Uttar Pradesh , India"
Greenply Industries Limited,,,http://greenply.com,"Shobhan Mittal , CEO",,1993,India
Godrej Industries Ltd,Chemicals,,http://www.godrej.com/,Adi Godrej (Chairman) [1] Nadir Godrej Jamshyd Godrej Nisa Godrej Tanya Dubash,₹ 45.9 billion (US$660 million) (2011) [2],1963,"Mumbai , Maharashtra , India"
Godfrey Phillips India Ltd.,Tobacco,,https://www.godfreyphillips.com/,K.K. Modi (Chairman) Bhisham Wadhera (CEO),,1844 ; 175 years ago ( 1844 ) in London,"Delhi , India (since 1967) [1]"
Firstsource Solutions Limited,Business process management,18550 [4],http://firstsource.com,Sanjiv Goenka ( Executive Chairman ) Vipul Khanna [2] (CEO & MD ),"₹ 38,263 million (US$550 million) [3] : 97",2001,"Mumbai , Maharashtra , India"
Force Motors Limited,Automobile,"8,500",http://www.forcemotors.com,Abhay Firodia ( Chairman ) Prasan A. Firodia (Managing Director) Sudhir Mehta (Director),"₹ 3,033 crore (US$440 million) (2016)",1958 ; 61 years ago ( 1958 ),"Pune, Maharashtra, India"
Finolex Cables Ltd,"Electrical cables , CFL and electrical switches",,http://www.finolex.com/index.aspx?idp=122&idc=146,"PP Chhabria, Chairman [2]",₹ 16.43 billion (US$240 million) (2009-2010) [3],1958,"Mumbai , Maharashtra , India [1]"
The Ferro Alloys Corporation Limited,Steel,"~18,000",http://www.facorgroup.in/,"Mr. R K Saraf, Director & MD [2]",,1956,"Nagpur , Maharashtra [1] , India"
The Goodyear Tire & Rubber Company,Manufacturing,"~64,000 (December 2017)",http://goodyear.com,"Richard J. Kramer ( Chairman , President , and CEO )",US$ 15.377 billion (2017),"August 29, 1898 ; 121 years ago ( 1898-08-29 ) Akron , Ohio , U.S.","Akron, Ohio , U.S."
Goa Carbon Limited,Petrochemicals,216 (as of 31 March 2017),http://www.goacarbon.com,Shrinivas Dempo (Chairman),USD 29.3 million (2015),1967,"Panaji , Goa"
Exide Industries Limited,"Battery Manufacturing , Insurance services",,http://www.exideindustries.com,Bharat Dhirajlal Shah ( Chairman ) Gautam Chatterjee ( CEO ) A K Mukherjee ( CFO ) Uttio Majumdar ( CMO ) [1],"₹ 9,186 crore (US$1.3 billion) (2018)",1947,"Kolkata , West Bengal , India"
Fineotex Chemical Limited,Chemicals,350+,http://www.fineotex.com,Surendra Tibrewala ( Chairman & Managing Director ) Sanjay Tibrewala ( Executive Director & CFO ) Aarti Jhunjhunwala  ( Executive Director ),,1979,"Mumbai , Maharashtra , India"
Essel Propack,Tube Packaging,2700+ (2014),http://www.esselpropack.com,Ashok Goel,21940 Million INR (2014),"Mumbai , India (1982)","Mumbai , India"
Greaves Cotton Ltd.,Engineering,,"http://www.greavescotton.com/,https://www.wikidata.org/wiki/Q17053986?uselang=en#P856",Nagesh Basavanhalli (MD and CEO),,,"Mumbai,Maharahtra,India , India"
Dishman Carbogen Amcis Limited,Pharmaceuticals,,http://www.dishmangroup.com,"Mr. Janmejay R. Vyas, Chairman Managing Director Mr. Arpit J. Vyas, Managing Director, Global CFO Dr. Himani Dhotre, C.E.O Mr. Dieter Thueer, Global Head HR",,1983,"Ahmedabad , India , Gujarat , India [1]"
Dewan Housing Finance Corporation Ltd.,Financial services,"3,746 (2018) [1]",http://www.dhfl.com,Kapil Wadhawan ( Chairman & Managing director ),,11 April 1984 ; 35 years ago ( 1984-04-11 ),"Mumbai , India"
Dr. Reddy’s Laboratories Ltd,Pharmaceuticals,"23,524 (March 2018)",http://www.drreddys.com/,"G. V. Prasad (Co-Chairman & CEO) Satish Reddy (Chairman) Erez Israeli (Chief Operating Officer) Saumen Chakraborty (Chief Financial 
 Officer)","₹ 14,203 crore (US$2.1 billion) (FY 2017-2018)",1984,"Hyderabad , Telangana , India"
EID Parry (India) Limited,"Sugar , Co-gen , Distillery , Value Added Products , Nutraceuticals & Bio-fertilizers",369,http://www.eidparry.com/,A. Vellayan (Chairman),,1788,Chennai
Dempo,Conglomerate,,http://www.dempos.com,Shrinivas Dempo (Chairman),,1941,"Panaji , Goa"
Diamond Infosystems Ltd,"IT services , IT consulting",,http://www.diinsy.com/,Amit Bhatnagar S. N. Bhatnagar Nivedita Pandya [2],,9 March 1993,"Vadodara , Gujarat , India"
Delta Corp Limited,Conglomerate,3000,http://www.deltacorp.in/,Jaydev Mody (Chairman),"₹ 10,000 million (US$140 million) (March 2019) [1]",1985; 35 years ago,
Dhanlaxmi Bank,Banking Financial services,"1,884(2018) [1]",https://www.dhanbank.com,Mr. Sajeev Krishnan (Chairman) Ms. T. Latha (MD & CEO),"₹ 1,116 crore (US$160 million) (2018) [1]",1927,"Thrissur , Kerala , India"
Deepak Fertilisers and Petrochemicals Corporation Limited,Chemicals,,https://www.dfpcl.com/,Chimanlal Mehta (Founder) Sailesh Mehta (Chairman) [1],,1979,"Mundhwa, Pune , Maharashtra , India"
Dabur International,Consumer goods,,http://daburinternational.com/,Krishan Kumar Chutani ( CEO ) [1],,,"Jebel Ali Free Zone , Dubai , Dubai , United Arab Emirates"
Dabur India Limited,Consumer goods,"7,243 (2016-17) [1]","http://www.dabur.com,https://www.wikidata.org/wiki/Q2723075?uselang=en#P856",Anand Burman ( Chairman ) Mohit Malhotra ( CEO ),₹ 76.80 billion (US$1.1 billion) (2016-2017) [1],1884,"Dabur Corporate Office, Kaushambi, Sahibabad , Ghaziabad, Uttar Pradesh , India"
Cyient,"Aerospace & Defence, Consumer, CYIENT DLM , Energy Transportation, Communications, Utilities, Medical, Navigation, Mining, Oil & Gas, Off-Highway, Semiconductors.",~14762 (2018),http://www.cyient.com,,"₹ 4,069.4 crore (US$590 million) (FY 2018)",1991,"Hyderabad , Telangana , India ,"
Delhi Cloth & General Mills,Basic materials and technology,,http://www.dcmtextiles.co.in,,,1889 at Delhi in India .,India
CRISIL Limited,,,"http://www.crisil.com,https://www.wikidata.org/wiki/Q5013889?uselang=en#P856",Ashu Suyash (MD & CEO),"₹ 11,106 million (US$160 million) (December 2013) [2]",1987 [1],"Mumbai , Maharashtra , India"
Chennai Petroleum Corporation Limited,Oil and gas,1645 (2017),http://www.cpcl.co.in,Sanjiv Singh ( Chairman ) S N Pandey ( Managing Director ) [2] [3],₹ 539.55 billion (US$7.8 billion) [4] (2014),"November 18, 1965 ( 1965-11-18 ) [1]","Chennai , India"
Cipla Limited,Pharmaceuticals,"22,036 [1]",http://www.cipla.com,"Y. K. Hamied , Chairman Umang Vohra (CEO)",US$3.5 billion (2017-18),1935,"Mumbai , Maharashtra , India"
City Union Bank Limited,"Banking , Financial services",5478 [1] [3] (2019),https://www.onlinecub.net/,Mr. R. Mohan ( Chairman ) [2] Dr. N. Kamakudhi ( MD & CEO ),"₹ 2,944.21 crore (US$430 million) [1] [3] (2016)",1904 (115 years ago) ( 1904 ),"Kumbakonam , Thanjavur dt , Tamil Nadu"
CTIL Ltd,IT services Education,,http://www.compulearntech.com/,P. V. V. SATYANARAYANA ( Chairman ) [1] [2] K. S. RAO ( Managing Director ) [3],₹ 28.46 Crore (2010 ) [4],1997,"Hyderabad , Andhra Pradesh , India"
Century Textile and Industries Ltd,"Textiles, Cement & Paper",,http://www.centurytextind.com/,"Mr. B. K. Birla ,  Chairman, Kumar Mangalam Birla , AGM [2] RK Dalmia, president [3] [4]","₹ 45,431.8 million (US$660 million) (2009–2010) [5]",1897,"Mumbai , Maharashtra, India [1]"
CEAT,Tyres & Tubes,"~8,000",https://ceat.com,Harsh Goenka (Chairman) Anant Goenka (MD),"₹ 63,302.5 million (US$920 million) (FY 2017–18) [1]","Turin , Italy (1924 ; 95 years ago ( 1924 ) )","Worli , Mumbai , India"
Calcutta Electric Supply Corporation Limited,Electric utility,"10,000+(2014)",http://cesc.co.in/,Sanjiv Goenka (Chairman) Debasish Banerjee (managing director),₹ 53.2 billion (US$770 million) (FY 2013),"Kolkata , India","Kolkata , India"
Camlin Fine Sciences Ltd.,Speciality chemicals,,https://www.camlinfs.com,Ashish Subhash Dandekar (Managing Director) [1] [2],,,"Mumbai , India"
Blue Star Limited,Air Conditioning and Refrigeration,2800 [3],http://bluestarindia.com,Shailesh Haribhakti (Chairman) ; Vir Advani (Vice Chairman & Managing Director) ; B Thiagarajan (Managing Director) [1],₹ 52.35 billion (US$760 million) (2019) [2],,"Mumbai , Maharashtra , India"
Zydus dedicated life  Healthcare Limited,Pharmaceuticals,13180 (2015),http://www.zyduscadila.com/,"Pankaj R. Patel, Chairman, Sharvil P. Patel, Managing Director",INR 119.05 Billion (2018) [1],1952,"Ahmedabad , India"
Blue Dart Express Limited,Courier,,http://www.bluedart.com/,"Tushar Jani, Tulsi N. Mirchandaney, Khushroo Dubash, Clyde Cooper, Ranvijay Singh, Air Marshal Mc Mahon (Retd.), Thomas Murphy",,November 1983 ; 35 years ago ( November 1983 ),
Cairn Energy PLC,Oil and gas,,http://www.cairnenergy.com,Anthony McDonald (Chairman) Simon Thomson (CEO),$ 410.3 million (2018) [1],1981,"Edinburgh , Scotland , UK"
CG Power and Industrial Solutions Limited,Electrical,,http://www.cgglobal.com/,"Gautam Thapar , Chairman [1] Mr Sudhir Mathur , CEO",₹ 140.13 billion (US$2.0 billion) (2015) [2],1878,"Mumbai , India"
Birla Corporation Limited,Conglomerate,,http://www.birlacorporation.com/,Madhav Prasad Birla ( Co-founder ) Shri Ghanshyam Das Birla ( Co-founder ) Harsh Vardhan Lodha,,1910 ; 109 years ago ( 1910 ),"Kolkata, WestBengal"
Cerebra Integrated Technologies Limited,"Infrastructure Management , Contract Manufacturing E-waste recycling",,http://cerebracomputers.com/,V. Ranganathan Shridhar S. Hegde P. Bharath P. Vishwamurthy,,1992,"Rajaji Nagar , Bangalore , Karnataka , India"
Bharat Forge,Forging Metals Machinery Engineering,,http://bharatforge.com,"Baba Kalyani , Chairman","₹ 74,846.5 million (US$1.1 billion) (2015 ) [1]",1961 by Dr. Nilkanthrao A. Kalyani,"Pune , Maharashtra , India"
Biocon Limited,Biotechnology,"9,234 (Mar 2017) [1]",http://www.biocon.com,Kiran Mazumdar-Shaw (Chairperson & MD) Arun Chandavarkar (CEO & Joint Managing Director),"₹ 4,079 crore (US$590 million) (2016–17) [1]",1978,"Bangalore, Karnataka , India"
Bharat Electronics Limited,Aerospace and defence,,http://www.bel-india.in,M V Gowtama ( Chairman & Managing Director ),"10,000 cr ($1.42 Billion USD) 2017 [1]","Bangalore , Karnataka , India in (1954)","Bengaluru , Karnataka , India"
Bharat Heavy Electricals Limited,Electrical equipments,"39,821(2017) [1]","http://www.bhel.com/,https://www.wikidata.org/wiki/Q854820#P856",Nalin Shinghal (chairman & MD) [1],"₹ 29,474.99 crore (US$4.3 billion) (2017) [1]",1964 ; 55 years ago ( 1964 ),"New Delhi , India"
Binani Industries Ltd,"Cement , Zinc & glass fiber",1500,http://binaniindustries.com,"Mr. Braj Binani, Chairman , Mr. Sunil Sethy MD [2]",,1872 ; 147 years ago ( 1872 ) [1],"Mumbai , Maharashtra , India"
BLS International Limited,,,http://www.blsinternational.com,,,,"New Delhi , India"
Berger Paints,Paints,"3,500+ (2018)",http://www.bergerpaints.com/,"Kuldip Singh Dhingra (Chairman), Gurbachan Singh Dhingra (Vice Chairman), Abhijit Roy (MD & CEO)","₹ 5,165.73 crore (US$750 million) (2018) [1]","December 17, 1923 ; 95 years ago ( 1923-12-17 )","Kolkata , India"
Batliboi Limited,,,http://www.batliboi.com/Index.aspx,Nirmal Bhogilal (Chairman & Managing Director),,1892,"Surat and Bangalore , India"
BEML Limited,"Mining & Construction, Defence , Rolling stock",,https://www.bemlindia.in/,Shri D. K. Hota (Chairman & MD) [1],₹ 29.78 billion (US$430 million),"Kolar Gold Fields , Bengaluru , Karnataka (May 1964)","BEML Soudha, No 23/1, IV Main, Sampangiramanagar, Bengaluru, Karnataka , India"
Bharti Airtel Limited,Telecommunications,"14,818 (2019) [2]",http://www.airtel.com/,Sunil Bharti Mittal (Chairman) Gopal Vittal (MD & CEO),"₹ 807,802 million (US$12 billion) (2019) [2]",7 July 1995 ; 24 years ago ( 1995-07-07 ) [1],"Bharti Crescent, 1, Nelson Mandela Road , New  Delhi, India [1]"
Bajaj Hindusthan Sugar Ltd,Sugar,10000,http://www.bajajhindusthan.com,"Shishir Bajaj, Chairman & managing director , [1] Mr. Kushagra Bajaj , Chairman and Managing Director [2]",₹ 150.08 billion (US$2.2 billion) (2013) [3],1931,"Mumbai , Maharashtra , India"
Bajaj Finserv Limited,Financial Services,,https://www.bajajfinserv.in/,Rahul Bajaj (Chairman) Sanjiv Bajaj (MD & CEO) [1],US$715 million,,"Pune, Maharashtra , India"
Bajaj Finance,Financial Services,,https://www.bajajfinserv.in/finance/,"Sanjiv Bajaj, Rajeev Jain",US$715 million,,"Pune, Maharashtra , India"
Bajaj Electricals Ltd.,Electrical equipment,,http://www.bajajelectricals.com,"Shekhar Bajaj, Chairman & MD , [2] Late Mr Anant Bajaj , Managing Director [3]",₹ 27.7 billion (US$400 million) (2011) [5],"July 14, 1938 ( 1938-07-14 )","Mumbai , Maharashtra [1] , India"
Bannari Amman Group,Conglomerate,,https://www.bannari.com,S. Vedanayagam Gounder (Founder) Dr. S.V. Balasubramaniam (Chairman) B. Saravanan (Managing Director),,,"1212 Trichy Road Coimbatore , Tamil Nadu , India ,"
BASF SE,Chemicals,"122,404 (end 2018) [1]",http://basf.com,"Jürgen Hambrecht ( Chairman of the supervisory board ) , Martin Brudermüller ( CEO and Chairman of the executive board)",€ 62.675 billion (2018) [1],"6 April 1865 ; 154 years ago ( 6 April 1865 ) (as Badische Anilin und Soda Fabrik ) Mannheim , Baden","Ludwigshafen , Germany"
Bata,Retail and manufacturing,,http://bata.com,Thomas George Bata ( Chairman ) [2] [3] Alexis Nasard ( CEO ) [4],,24 August 1894 ; 125 years ago ( 1894-08-24 ) in Czechia [1],"Lausanne, Switzerland"
Bajaj Consumer Care Ltd.,"Consumer goods ,",1000 (Approx.),http://www.bajajconsumercare.com,"Mr. Kushagra Bajaj , Chairman; Mr. Apoorv Bajaj, Executive President; Mr. Sumit Malhotra, Managing Director",,1930,"Andheri , Mumbai , India"
Aurobindo Pharma Limited,Pharmaceuticals,16000 [3] (March 2017),http://www.aurobindo.com/,,₹ 136.50 billion (US$2.0 billion) [1] (2017),1986,"Hyderabad , Telangana , India"
Ballarpur Industries Limited,,,http://www.bilt.com/,"Gautam Thapar , Chairman and CEO",US $ 1 Billion,1945,"Gurgaon , India"
Bajaj Auto Ltd.,Automotive,"10,258 (2019) [1]",http://www.bajajauto.com,Rahul Bajaj ( Chairman ) Rajiv Bajaj ( CEO ),"₹ 31,804 crore (US$4.6 billion) (2019) [1]","November 29, 1945 ; 73 years ago ( 1945-11-29 )","Pune, Maharashtra , India"
Axis Bank,"Banking , Financial services","61,940 (2019) [5]",http://www.axisbank.com,Shri Rakesh Makhija ( Chairman ) [3] Amitabh Chaudhry ( MD & CEO ) [4],₹ 681 billion (US$9.9 billion) (2019) [2],1993 ; 26 years ago ( 1993 ),"Mumbai , Maharashtra , India [1]"
Atul Ltd,Chemicals,"2,761 (31 March 2014)",http://www.atul.co.in/,"Sunil Siddharth Lalbhai, CEO, Gopi Kannan Thirukonda, CFO",US$ 381 m (2013-14),15 September 1947,"Atul 396020, Gujarat , India"
Asian Paints Limited,Chemicals,"6,067 (2016) [1]",http://www.asianpaints.com/,Ashwin Dani (Executive Chairman) K. B. S. Anand (CEO & MD) Abhay Vakil (Non Executive Director),"₹ 15,852 crore (US$2.3 billion) (2016) [1]",1942,"Mumbai, Maharashtra , India"
AU Small Finance Bank,"Banking , Financial services","12,572 (2018)",https://www.aubank.in/,Mr. Mannil Venugopalan (Chairman) Mr. Sanjay Agarwal (MD & CEO),"₹2,155.25 crores (US$331 million) [1] (2018)",1996,"Jaipur , Rajasthan , India"
Aptech Ltd.,Education and training Online and computer-based examinations,,http://www.aptech-worldwide.com/,"Rakesh Jhunjhunwala (chairman), C.Y. Pal (Vice-chairman), Anil Pant (managing director & CEO)",,1986 ( 1986 ),"Mumbai , India"
Assam Petro-Chemicals Limited,Chemicals,,http://assampetrochemicals.co.in/index.php,Jagadish Bhuyan (Chairman) Bikul Ch. Deka (Vice-Chairman) [1],,1971,"Namrup , Assam , India"
